country,country_code,city,begin_postal,end_postal,parcel_pickup_tier,freight_pickup_tier,parcel_delivery_tier,freight_delivery_tier
New Zealand,NZ,Saxton,,,B,B,B,B
New Zealand,NZ,Scolls Landing,,,B,B,B,B
New Zealand,NZ,Seafield,,,B,B,B,B
New Zealand,NZ,Seddon,,,B,B,B,B
New Zealand,NZ,Seddonville,,,B,B,B,B
New Zealand,NZ,Sefton,,,B,B,B,B
New Zealand,NZ,Selwyn Heights,,,B,B,B,B
New Zealand,NZ,Sergeants Hill,,,B,B,B,B
New Zealand,NZ,Settles Way,,,B,B,B,B
New Zealand,NZ,Shag Valley,,,B,B,B,B
New Zealand,NZ,Shannon,,,B,B,B,B
New Zealand,NZ,Shanty Town,,,B,B,B,B
New Zealand,NZ,Sheffield,,,B,B,B,B
New Zealand,NZ,Sherenden,,,B,B,B,B
New Zealand,NZ,Sherwood,,,B,B,B,B
New Zealand,NZ,Sherwood Downs,,,B,B,B,B
New Zealand,NZ,Sherwood Rise,,,B,B,B,B
New Zealand,NZ,Six Mile,,,B,B,B,B
New Zealand,NZ,Smithfield,,,B,B,B,B
New Zealand,NZ,Snells Beach,,,B,B,B,B
New Zealand,NZ,South Bay,,,B,B,B,B
New Zealand,NZ,South Beach,,,B,B,B,B
New Zealand,NZ,South Head,,,B,B,B,B
New Zealand,NZ,South Hillend,,,B,B,B,B
New Zealand,NZ,South Invercargill,,,B,B,B,B
New Zealand,NZ,Southbridge,,,B,B,B,B
New Zealand,NZ,Southbrook,,,B,B,B,B
New Zealand,NZ,Spencerville,,,B,B,B,B
New Zealand,NZ,Spotswood,,,B,B,B,B
New Zealand,NZ,Spring Creek,,,B,B,B,B
New Zealand,NZ,Springburn,,,B,B,B,B
New Zealand,NZ,Springdale,,,B,B,B,B
New Zealand,NZ,Springfield,,,B,B,B,B
New Zealand,NZ,Springlands,,,B,B,B,B
New Zealand,NZ,Springs Flat,,,B,B,B,B
New Zealand,NZ,Springs Junction,,,B,B,B,B
New Zealand,NZ,Springston,,,B,B,B,B
New Zealand,NZ,Springvale,,,B,B,B,B
New Zealand,NZ,St Andrews,,,B,B,B,B
New Zealand,NZ,St Andrews Hill,,,B,B,B,B
New Zealand,NZ,St Arnaud,,,B,B,B,B
New Zealand,NZ,St Johns Hill,,,B,B,B,B
New Zealand,NZ,St Leonards,,,B,B,B,B
New Zealand,NZ,Stewart Island,,,B,B,B,B
New Zealand,NZ,Stewarts Gully,,,B,B,B,B
New Zealand,NZ,Stillwater,,,B,B,B,B
New Zealand,NZ,Stirling,,,B,B,B,B
New Zealand,NZ,Stortford Lodge,,,B,B,B,B
New Zealand,NZ,Strandon,,,B,B,B,B
New Zealand,NZ,Stratford,,,B,B,B,B
New Zealand,NZ,Strathern,,,B,B,B,B
New Zealand,NZ,Studholme,,,B,B,B,B
New Zealand,NZ,Sunnybrook,,,B,B,B,B
New Zealand,NZ,Surfdale,,,B,B,B,B
New Zealand,NZ,Sweetwater,,,B,B,B,B
New Zealand,NZ,Tadmor,,,B,B,B,B
New Zealand,NZ,Taharoa,,,B,B,B,B
New Zealand,NZ,Taheke,,,B,B,B,B
New Zealand,NZ,Tahora,,,B,B,B,B
New Zealand,NZ,Tahuna,,,B,B,B,B
New Zealand,NZ,Taihape,,,B,B,B,B
New Zealand,NZ,Taiko,,,B,B,B,B
New Zealand,NZ,Taipa,,,B,B,B,B
New Zealand,NZ,Taipuha,,,B,B,B,B
New Zealand,NZ,Tairua,,,B,B,B,B
New Zealand,NZ,Taitapu,,,B,B,B,B
New Zealand,NZ,Takahue,,,B,B,B,B
New Zealand,NZ,Takaka,,,B,B,B,B
New Zealand,NZ,Takapau,,,B,B,B,B
New Zealand,NZ,Tamahere,,,B,B,B,B
New Zealand,NZ,Tamarau,,,B,B,B,B
New Zealand,NZ,Tamaterau,,,B,B,B,B
New Zealand,NZ,Taneatua,,,B,B,B,B
New Zealand,NZ,Tangimoana,,,B,B,B,B
New Zealand,NZ,Tangiteroria,,,B,B,B,B
New Zealand,NZ,Tangowahine,,,B,B,B,B
New Zealand,NZ,Tanners Point,,,B,B,B,B
New Zealand,NZ,Taonui,,,B,B,B,B
New Zealand,NZ,Tapanui,,,B,B,B,B
New Zealand,NZ,Tapawera,,,B,B,B,B
New Zealand,NZ,Tapeka,,,B,B,B,B
New Zealand,NZ,Tapora,,,B,B,B,B
New Zealand,NZ,Tapu,,,B,B,B,B
New Zealand,NZ,Tapuhi,,,B,B,B,B
New Zealand,NZ,Tapui,,,B,B,B,B
New Zealand,NZ,Tara,,,B,B,B,B
New Zealand,NZ,Tarakohe,,,B,B,B,B
New Zealand,NZ,Taramoa,,,B,B,B,B
New Zealand,NZ,Tararu,,,B,B,B,B
New Zealand,NZ,Tarata,,,B,B,B,B
New Zealand,NZ,Tariki,,,B,B,B,B
New Zealand,NZ,Tarurutangi,,,B,B,B,B
New Zealand,NZ,Tasman,,,B,B,B,B
New Zealand,NZ,Tatu,,,B,B,B,B
New Zealand,NZ,Tatuanui,,,B,B,B,B
New Zealand,NZ,Tauhara,,,B,B,B,B
New Zealand,NZ,Tauherenikau,,,B,B,B,B
New Zealand,NZ,Tauhoa,,,B,B,B,B
New Zealand,NZ,Taumarunui,,,B,B,B,B
New Zealand,NZ,Taunui,,,B,B,B,B
New Zealand,NZ,Taupaki,,,B,B,B,B
New Zealand,NZ,Taupiri,,,B,B,B,B
New Zealand,NZ,Taupo,,,B,B,B,B
New Zealand,NZ,Tauranga Bay,,,B,B,B,B
New Zealand,NZ,Tauranganui Pa,,,B,B,B,B
New Zealand,NZ,Taurikura,,,B,B,B,B
New Zealand,NZ,Tautoro,,,B,B,B,B
New Zealand,NZ,Tauwhare,,,B,B,B,B
New Zealand,NZ,Tawai,,,B,B,B,B
New Zealand,NZ,Taylors Mistake,,,B,B,B,B
New Zealand,NZ,Taylorville,,,B,B,B,B
New Zealand,NZ,Te Akau,,,B,B,B,B
New Zealand,NZ,Te Anau,,,B,B,B,B
New Zealand,NZ,Te Anga,,,B,B,B,B
New Zealand,NZ,Te Araroa,,,B,B,B,B
New Zealand,NZ,Te Aroha,,,B,B,B,B
New Zealand,NZ,Te Awamutu,,,B,B,B,B
New Zealand,NZ,Te Awanga,,,B,B,B,B
New Zealand,NZ,Te Hana,,,B,B,B,B
New Zealand,NZ,Te Hapara,,,B,B,B,B
New Zealand,NZ,Te Hapua,,,B,B,B,B
New Zealand,NZ,Te Haroto,,,B,B,B,B
New Zealand,NZ,Te Hauke,,,B,B,B,B
New Zealand,NZ,Te Horo,,,B,B,B,B
New Zealand,NZ,Te Iringa,,,B,B,B,B
New Zealand,NZ,Te Kaha,,,B,B,B,B
New Zealand,NZ,Te Kao,,,B,B,B,B
New Zealand,NZ,Te Karaka,,,B,B,B,B
New Zealand,NZ,Te Kauwhata,,,B,B,B,B
New Zealand,NZ,Te Kohanga,,,B,B,B,B
New Zealand,NZ,Te Kopuru,,,B,B,B,B
New Zealand,NZ,Te Kouma,,,B,B,B,B
New Zealand,NZ,Te Kowhai,,,B,B,B,B
New Zealand,NZ,Te Kuha,,,B,B,B,B
New Zealand,NZ,Te Kuiti,,,B,B,B,B
New Zealand,NZ,Te Mai,,,B,B,B,B
New Zealand,NZ,Te Maika,,,B,B,B,B
New Zealand,NZ,Te Marua,,,B,B,B,B
New Zealand,NZ,Te Mata,,,B,B,B,B
New Zealand,NZ,Te Mata-Hamilton,,,B,B,B,B
New Zealand,NZ,Te Mata-Thames,,,B,B,B,B
New Zealand,NZ,Te Maunga,,,B,B,B,B
New Zealand,NZ,Te Miro,,,B,B,B,B
New Zealand,NZ,Te Ngae,,,B,B,B,B
New Zealand,NZ,Te Oreore,,,B,B,B,B
New Zealand,NZ,Te Pahu,,,B,B,B,B
New Zealand,NZ,Te Pohue,,,B,B,B,B
New Zealand,NZ,Te Poi,,,B,B,B,B
New Zealand,NZ,Te Pua,,,B,B,B,B
New Zealand,NZ,Te Puia Springs,,,B,B,B,B
New Zealand,NZ,Te Puke,,,B,B,B,B
New Zealand,NZ,Te Puna,,,B,B,B,B
New Zealand,NZ,Te Puru,,,B,B,B,B
New Zealand,NZ,Te Reinga,,,B,B,B,B
New Zealand,NZ,Te Reti,,,B,B,B,B
New Zealand,NZ,Te Teko,,,B,B,B,B
New Zealand,NZ,Te Tii,,,B,B,B,B
New Zealand,NZ,Te Toro,,,B,B,B,B
New Zealand,NZ,Te Uku,,,B,B,B,B
New Zealand,NZ,Te Wairau,,,B,B,B,B
New Zealand,NZ,Te Wera,,,B,B,B,B
New Zealand,NZ,Temple View,,,B,B,B,B
New Zealand,NZ,Temuka,,,B,B,B,B
New Zealand,NZ,Thames,,,B,B,B,B
New Zealand,NZ,The Avenues,,,B,B,B,B
New Zealand,NZ,The Key,,,B,B,B,B
New Zealand,NZ,The Plateau,,,B,B,B,B
New Zealand,NZ,Thornbury,,,B,B,B,B
New Zealand,NZ,Thornton Bay,,,B,B,B,B
New Zealand,NZ,Thorpe,,,B,B,B,B
New Zealand,NZ,Three Mile Bush,,,B,B,B,B
New Zealand,NZ,Tihiotonga,,,B,B,B,B
New Zealand,NZ,Tihi-O-Tonga,,,B,B,B,B
New Zealand,NZ,Tihoi,,,B,B,B,B
New Zealand,NZ,Tikipunga,,,B,B,B,B
New Zealand,NZ,Tikitere,,,B,B,B,B
New Zealand,NZ,Tikitiki,,,B,B,B,B
New Zealand,NZ,Tikokino,,,B,B,B,B
New Zealand,NZ,Timaru,,,B,B,B,B
New Zealand,NZ,Tinopai,,,B,B,B,B
New Zealand,NZ,Tinui,,,B,B,B,B
New Zealand,NZ,Tinwald,,,B,B,B,B
New Zealand,NZ,Tirau,,,B,B,B,B
New Zealand,NZ,Tiraumea,,,B,B,B,B
New Zealand,NZ,Tiritea,,,B,B,B,B
New Zealand,NZ,Tiritiri Matangi Island,,,B,B,B,B
New Zealand,NZ,Tisbury,,,B,B,B,B
New Zealand,NZ,Titoki,,,B,B,B,B
New Zealand,NZ,Todds Valley,,,B,B,B,B
New Zealand,NZ,Tokaanu,,,B,B,B,B
New Zealand,NZ,Tokanui,,,B,B,B,B
New Zealand,NZ,Tokatoka,,,B,B,B,B
New Zealand,NZ,Tokerau Beach,,,B,B,B,B
New Zealand,NZ,Tokirima,,,B,B,B,B
New Zealand,NZ,Toko,,,B,B,B,B
New Zealand,NZ,Tokomaru,,,B,B,B,B
New Zealand,NZ,Tokomaru Bay,,,B,B,B,B
New Zealand,NZ,Tokoroa,,,B,B,B,B
New Zealand,NZ,Tokoroa West,,,B,B,B,B
New Zealand,NZ,Tolaga Bay,,,B,B,B,B
New Zealand,NZ,Tomarata,,,B,B,B,B
New Zealand,NZ,Tomoana,,,B,B,B,B
New Zealand,NZ,Tongariro,,,B,B,B,B
New Zealand,NZ,Totara,,,B,B,B,B
New Zealand,NZ,Totara Flat,,,B,B,B,B
New Zealand,NZ,Totara North,,,B,B,B,B
New Zealand,NZ,Towai,,,B,B,B,B
New Zealand,NZ,Tryphena,,,B,B,B,B
New Zealand,NZ,Tuahiwi,,,B,B,B,B
New Zealand,NZ,Tuai,,,B,B,B,B
New Zealand,NZ,Tuakau,,,B,B,B,B
New Zealand,NZ,Tuamarina,,,B,B,B,B
New Zealand,NZ,Tuatapere,,,B,B,B,B
New Zealand,NZ,Tuhara,,,B,B,B,B
New Zealand,NZ,Turakina,,,B,B,B,B
New Zealand,NZ,Turangi,,,B,B,B,B
New Zealand,NZ,Turiwiri,,,B,B,B,B
New Zealand,NZ,Turnbull Thomson Park,,,B,B,B,B
New Zealand,NZ,Turua,,,B,B,B,B
New Zealand,NZ,Tutaki,,,B,B,B,B
New Zealand,NZ,Tutamoe,,,B,B,B,B
New Zealand,NZ,Tutira,,,B,B,B,B
New Zealand,NZ,Tutukaka,,,B,B,B,B
New Zealand,NZ,Tuturau,,,B,B,B,B
New Zealand,NZ,Twizel,,,B,B,B,B
New Zealand,NZ,Two Mile Bay,,,B,B,B,B
New Zealand,NZ,Twyford,,,B,B,B,B
New Zealand,NZ,Umawera,,,B,B,B,B
New Zealand,NZ,Umutaoroa,,,B,B,B,B
New Zealand,NZ,Underwood,,,B,B,B,B
New Zealand,NZ,Upokongaro,,,B,B,B,B
New Zealand,NZ,Upper Charlton,,,B,B,B,B
New Zealand,NZ,Upper Moutere,,,B,B,B,B
New Zealand,NZ,Upper Takaka,,,B,B,B,B
New Zealand,NZ,Urenui,,,B,B,B,B
New Zealand,NZ,Uretane,,,B,B,B,B
New Zealand,NZ,Uruti,,,B,B,B,B
New Zealand,NZ,Utiku,,,B,B,B,B
New Zealand,NZ,Utuhina,,,B,B,B,B
New Zealand,NZ,Utuwai,,,B,B,B,B
New Zealand,NZ,Victoria,,,B,B,B,B
New Zealand,NZ,Waddington,,,B,B,B,B
New Zealand,NZ,Waerenga,,,B,B,B,B
New Zealand,NZ,Waerengaahika,,,B,B,B,B
New Zealand,NZ,Waerengaokuri,,,B,B,B,B
New Zealand,NZ,Waharoa,,,B,B,B,B
New Zealand,NZ,Waianakarua,,,B,B,B,B
New Zealand,NZ,Waianiwa,,,B,B,B,B
New Zealand,NZ,Waiareka Junction,,,B,B,B,B
New Zealand,NZ,Waiarikiki,,,B,B,B,B
New Zealand,NZ,Waiatarua,,,B,B,B,B
New Zealand,NZ,Waiau,,,B,B,B,B
New Zealand,NZ,Waiau Pa,,,B,B,B,B
New Zealand,NZ,Waihao,,,B,B,B,B
New Zealand,NZ,Waihaorunga,,,B,B,B,B
New Zealand,NZ,Waihapa,,,B,B,B,B
New Zealand,NZ,Waiharara,,,B,B,B,B
New Zealand,NZ,Waihau Bay,,,B,B,B,B
New Zealand,NZ,Waiheke Island,,,B,B,B,B
New Zealand,NZ,Waihi,,,B,B,B,B
New Zealand,NZ,Waihi Beach,,,B,B,B,B
New Zealand,NZ,Waihopai,,,B,B,B,B
New Zealand,NZ,Waihou,,,B,B,B,B
New Zealand,NZ,Waihua,,,B,B,B,B
New Zealand,NZ,Waihue,,,B,B,B,B
New Zealand,NZ,Wai-Iti,,,B,B,B,B
New Zealand,NZ,Waikaia,,,B,B,B,B
New Zealand,NZ,Waikaka,,,B,B,B,B
New Zealand,NZ,Waikaka Valley,,,B,B,B,B
New Zealand,NZ,Waikakahi,,,B,B,B,B
New Zealand,NZ,Waikanae,,,B,B,B,B
New Zealand,NZ,Waikanae Beach,,,B,B,B,B
New Zealand,NZ,Waikaraka,,,B,B,B,B
New Zealand,NZ,Waikaretu,,,B,B,B,B
New Zealand,NZ,Waikari,,,B,B,B,B
New Zealand,NZ,Waikawa,,,B,B,B,B
New Zealand,NZ,Waikawa Valley,,,B,B,B,B
New Zealand,NZ,Waikawau,,,B,B,B,B
New Zealand,NZ,Waikeria,,,B,B,B,B
New Zealand,NZ,Waikiekie,,,B,B,B,B
New Zealand,NZ,Waikino,,,B,B,B,B
New Zealand,NZ,Waikite,,,B,B,B,B
New Zealand,NZ,Waikiwi,,,B,B,B,B
New Zealand,NZ,Waikoau,,,B,B,B,B
New Zealand,NZ,Waikoikoi,,,B,B,B,B
New Zealand,NZ,Waikouaiti,,,B,B,B,B
New Zealand,NZ,Waikuku,,,B,B,B,B
New Zealand,NZ,Waikuku Beach,,,B,B,B,B
New Zealand,NZ,Waima,,,B,B,B,B
New Zealand,NZ,Waimahaka,,,B,B,B,B
New Zealand,NZ,Waimamaku,,,B,B,B,B
New Zealand,NZ,Waimana,,,B,B,B,B
New Zealand,NZ,Waimangaroa,,,B,B,B,B
New Zealand,NZ,Waimarama,,,B,B,B,B
New Zealand,NZ,Waimari Beach,,,B,B,B,B
New Zealand,NZ,Waimataitai,,,B,B,B,B
New Zealand,NZ,Waimate,,,B,B,B,B
New Zealand,NZ,Waimate North,,,B,B,B,B
New Zealand,NZ,Waimauku,,,B,B,B,B
New Zealand,NZ,Waimiha,,,B,B,B,B
New Zealand,NZ,Waimumu,,,B,B,B,B
New Zealand,NZ,Waingaro-Ngaruawahia,,,B,B,B,B
New Zealand,NZ,Waingaro-Te Kauwhata,,,B,B,B,B
New Zealand,NZ,Wainui,,,B,B,B,B
New Zealand,NZ,Waiohiki,,,B,B,B,B
New Zealand,NZ,Waiomio,,,B,B,B,B
New Zealand,NZ,Waiomu,,,B,B,B,B
New Zealand,NZ,Waiotahi,,,B,B,B,B
New Zealand,NZ,Waiotira,,,B,B,B,B
New Zealand,NZ,Waiouru,,,B,B,B,B
New Zealand,NZ,Waiouru Military Camp,,,B,B,B,B
New Zealand,NZ,Waipa,,,B,B,B,B
New Zealand,NZ,Waipahi,,,B,B,B,B
New Zealand,NZ,Waipahihi,,,B,B,B,B
New Zealand,NZ,Waipango,,,B,B,B,B
New Zealand,NZ,Waipapa,,,B,B,B,B
New Zealand,NZ,Waipapakauri,,,B,B,B,B
New Zealand,NZ,Waipara,,,B,B,B,B
New Zealand,NZ,Waipatu,,,B,B,B,B
New Zealand,NZ,Waipawa,,,B,B,B,B
New Zealand,NZ,Waipipi,,,B,B,B,B
New Zealand,NZ,Waipiro Bay,,,B,B,B,B
New Zealand,NZ,Waipoua Forest,,,B,B,B,B
New Zealand,NZ,Waipounamu,,,B,B,B,B
New Zealand,NZ,Waipu,,,B,B,B,B
New Zealand,NZ,Waipukurau,,,B,B,B,B
New Zealand,NZ,Waipuna,,,B,B,B,B
New Zealand,NZ,Wairakei,,,B,B,B,B
New Zealand,NZ,Wairakei Village,,,B,B,B,B
New Zealand,NZ,Wairau,,,B,B,B,B
New Zealand,NZ,Wairoa,,,B,B,B,B
New Zealand,NZ,Waitahanui,,,B,B,B,B
New Zealand,NZ,Waitakaruru,,,B,B,B,B
New Zealand,NZ,Waitangi,,,B,B,B,B
New Zealand,NZ,Waitara,,,B,B,B,B
New Zealand,NZ,Waitarere,,,B,B,B,B
New Zealand,NZ,Waitaruke,,,B,B,B,B
New Zealand,NZ,Waitawheta,,,B,B,B,B
New Zealand,NZ,Waiterimu,,,B,B,B,B
New Zealand,NZ,Waitoa,,,B,B,B,B
New Zealand,NZ,Waitohi,,,B,B,B,B
New Zealand,NZ,Waitoki,,,B,B,B,B
New Zealand,NZ,Waitomo Caves,,,B,B,B,B
New Zealand,NZ,Waitotara,,,B,B,B,B
New Zealand,NZ,Waituna,,,B,B,B,B
New Zealand,NZ,Waituna West,,,B,B,B,B
New Zealand,NZ,Waiuku,,,B,B,B,B
New Zealand,NZ,Waiwere South,,,B,B,B,B
New Zealand,NZ,Waiwhare,,,B,B,B,B
New Zealand,NZ,Waiwhero,,,B,B,B,B
New Zealand,NZ,Wakanui,,,B,B,B,B
New Zealand,NZ,Wakapuaka,,,B,B,B,B
New Zealand,NZ,Wakefield,,,B,B,B,B
New Zealand,NZ,Wallacetown,,,B,B,B,B
New Zealand,NZ,Walton,,,B,B,B,B
New Zealand,NZ,Wanaka,,,B,B,B,B
New Zealand,NZ,Wanganui,,,B,B,B,B
New Zealand,NZ,Wanganui East,,,B,B,B,B
New Zealand,NZ,Wanstead,,,B,B,B,B
New Zealand,NZ,Waotu,,,B,B,B,B
New Zealand,NZ,Ward,,,B,B,B,B
New Zealand,NZ,Wardville,,,B,B,B,B
New Zealand,NZ,Warkworth,,,B,B,B,B
New Zealand,NZ,Washdyke,,,B,B,B,B
New Zealand,NZ,Watlington,,,B,B,B,B
New Zealand,NZ,Wayby,,,B,B,B,B
New Zealand,NZ,Weber,,,B,B,B,B
New Zealand,NZ,Weedons,,,B,B,B,B
New Zealand,NZ,Wekaweka,,,B,B,B,B
New Zealand,NZ,Welbourn,,,B,B,B,B
New Zealand,NZ,Wellsford,,,B,B,B,B
New Zealand,NZ,Wendon Valley,,,B,B,B,B
New Zealand,NZ,Wendonside,,,B,B,B,B
New Zealand,NZ,Weraroa,,,B,B,B,B
New Zealand,NZ,West Invercargill,,,B,B,B,B
New Zealand,NZ,West Melton,,,B,B,B,B
New Zealand,NZ,West Plains,,,B,B,B,B
New Zealand,NZ,Westerfield,,,B,B,B,B
New Zealand,NZ,Western Heights,,,B,B,B,B
New Zealand,NZ,Weston,,,B,B,B,B
New Zealand,NZ,Westown,,,B,B,B,B
New Zealand,NZ,Westport,,,B,B,B,B
New Zealand,NZ,Westwood,,,B,B,B,B
New Zealand,NZ,Whakaki,,,B,B,B,B
New Zealand,NZ,Whakamarama,,,B,B,B,B
New Zealand,NZ,Whakamaru,,,B,B,B,B
New Zealand,NZ,Whakapara,,,B,B,B,B
New Zealand,NZ,Whakapirau,,,B,B,B,B
New Zealand,NZ,Whakarewarewa,,,B,B,B,B
New Zealand,NZ,Whakarongo,,,B,B,B,B
New Zealand,NZ,Whakatane,,,B,B,B,B
New Zealand,NZ,Whakatu,,,B,B,B,B
New Zealand,NZ,Whananaki,,,B,B,B,B
New Zealand,NZ,Whangaehu,,,B,B,B,B
New Zealand,NZ,Whangamata,,,B,B,B,B
New Zealand,NZ,Whangamomona,,,B,B,B,B
New Zealand,NZ,Whangamumu,,,B,B,B,B
New Zealand,NZ,Whangapoua,,,B,B,B,B
New Zealand,NZ,Whangara,,,B,B,B,B
New Zealand,NZ,Whangaroa,,,B,B,B,B
New Zealand,NZ,Whangaruru,,,B,B,B,B
New Zealand,NZ,Whareora,,,B,B,B,B
New Zealand,NZ,Wharewaka,,,B,B,B,B
New Zealand,NZ,Whataroa,,,B,B,B,B
New Zealand,NZ,Whatatutu,,,B,B,B,B
New Zealand,NZ,Whataupoko,,,B,B,B,B
New Zealand,NZ,Whatawhata,,,B,B,B,B
New Zealand,NZ,Whatitiri,,,B,B,B,B
New Zealand,NZ,Whatoro,,,B,B,B,B
New Zealand,NZ,Whau Valley,,,B,B,B,B
New Zealand,NZ,Whenuahou,,,B,B,B,B
New Zealand,NZ,Whenuakite,,,B,B,B,B
New Zealand,NZ,Whenuakura,,,B,B,B,B
New Zealand,NZ,Whenuapai Village,,,B,B,B,B
New Zealand,NZ,Whiritoa,,,B,B,B,B
New Zealand,NZ,Whiritoa Beach,,,B,B,B,B
New Zealand,NZ,Whitehall,,,B,B,B,B
New Zealand,NZ,Whitemans Valley,,,B,B,B,B
New Zealand,NZ,Whitianga,,,B,B,B,B
New Zealand,NZ,Wiatomo Caves,,,B,B,B,B
New Zealand,NZ,Willowby,,,B,B,B,B
New Zealand,NZ,Wiltsdown,,,B,B,B,B
New Zealand,NZ,Wimbledon,,,B,B,B,B
New Zealand,NZ,Winchester,,,B,B,B,B
New Zealand,NZ,Winchmore,,,B,B,B,B
New Zealand,NZ,Windermere,,,B,B,B,B
New Zealand,NZ,Windsor,,,B,B,B,B
New Zealand,NZ,Wingatui,,,B,B,B,B
New Zealand,NZ,Winiata,,,B,B,B,B
New Zealand,NZ,Winslow,,,B,B,B,B
New Zealand,NZ,Winton,,,B,B,B,B
New Zealand,NZ,Witherlea,,,B,B,B,B
New Zealand,NZ,Woodbury,,,B,B,B,B
New Zealand,NZ,Woodend,,,B,B,B,B
New Zealand,NZ,Woodhill,,,B,B,B,B
New Zealand,NZ,Woodside,,,B,B,B,B
New Zealand,NZ,Woodstock,,,B,B,B,B
New Zealand,NZ,Woodville,,,B,B,B,B
New Zealand,NZ,WooTier Curne,,,B,B,B,B
New Zealand,NZ,WooTier Curne Air Force Base,,,B,B,B,B
New Zealand,NZ,Wreys Bush,,,B,B,B,B
New Zealand,NZ,Wyhdham,,,B,B,B,B
New Zealand,NZ,Wyndham,,,B,B,B,B
New Zealand,NZ,Yelverton,,,B,B,B,B
Nicaragua,NI,Achuapa,,,B,B,B,B
Nicaragua,NI,Acoyapa,,,B,B,B,B
Nicaragua,NI,Altagracia,,,B,B,B,B
Nicaragua,NI,Belen,,,B,B,B,B
Nicaragua,NI,Bluefields,,,B,B,B,B
Nicaragua,NI,Boaco,,,B,B,B,B
Nicaragua,NI,Bocana De Paiwas,,,B,B,B,B
Nicaragua,NI,Bonanza,,,B,B,B,B
Nicaragua,NI,Buenos Aires,,,B,B,B,B
Nicaragua,NI,Camoapa,,,B,B,B,B
Nicaragua,NI,Cardenas,,,B,B,B,B
Nicaragua,NI,Catarina,,,B,B,B,B
Nicaragua,NI,Chichigalpa,,,B,B,B,B
Nicaragua,NI,Chinandega,,,B,B,B,B
Nicaragua,NI,Ciudad Dario,,,B,B,B,B
Nicaragua,NI,Comalapa,,,B,B,B,B
Nicaragua,NI,Condega,,,B,B,B,B
Nicaragua,NI,Corinto,,,B,B,B,B
Nicaragua,NI,Corn Island,,,B,B,B,B
Nicaragua,NI,Cua Bocay,,,B,B,B,B
Nicaragua,NI,Diria,,,B,B,B,B
Nicaragua,NI,Diriamba,,,B,B,B,B
Nicaragua,NI,Diriomo,,,B,B,B,B
Nicaragua,NI,Dolores,,,B,B,B,B
Nicaragua,NI,El Ayote,,,B,B,B,B
Nicaragua,NI,El Castillo,,,B,B,B,B
Nicaragua,NI,El Crucero,,,B,B,B,B
Nicaragua,NI,El Jicaral,,,B,B,B,B
Nicaragua,NI,El Rama,,,B,B,B,B
Nicaragua,NI,El Realejo,,,B,B,B,B
Nicaragua,NI,El Sauce,,,B,B,B,B
Nicaragua,NI,El Tortuguero,,,B,B,B,B
Nicaragua,NI,El Viejo,,,B,B,B,B
Nicaragua,NI,Esquipulas,,,B,B,B,B
Nicaragua,NI,Esteli,,,B,B,B,B
Nicaragua,NI,Granada,,,B,B,B,B
Nicaragua,NI,Jalapa,,,B,B,B,B
Nicaragua,NI,Jinotega,,,B,B,B,B
Nicaragua,NI,Jinotepe,,,B,B,B,B
Nicaragua,NI,Juigalpa,,,B,B,B,B
Nicaragua,NI,La Concepcion,,,B,B,B,B
Nicaragua,NI,La Cruz De Rio Grande,,,B,B,B,B
Nicaragua,NI,La Libertad,,,B,B,B,B
Nicaragua,NI,La Paz Centro,,,B,B,B,B
Nicaragua,NI,La Trinidad,,,B,B,B,B
Nicaragua,NI,Laguna De Perlas,,,B,B,B,B
Nicaragua,NI,Larreynaga Malpaisillo,,,B,B,B,B
Nicaragua,NI,Leon,,,B,B,B,B
Nicaragua,NI,Masatepe,,,B,B,B,B
Nicaragua,NI,Masaya,,,B,B,B,B
Nicaragua,NI,Matagalpa,,,B,B,B,B
Nicaragua,NI,Mateare,,,B,B,B,B
Nicaragua,NI,Matiguas,,,B,B,B,B
Nicaragua,NI,Moyogalpa,,,B,B,B,B
Nicaragua,NI,Mozonte,,,B,B,B,B
Nicaragua,NI,Mueye De Los Bueyes,,,B,B,B,B
Nicaragua,NI,Muy-Muy,,,B,B,B,B
Nicaragua,NI,Nagarote,,,B,B,B,B
Nicaragua,NI,Nandaime,,,B,B,B,B
Nicaragua,NI,Nandasmo,,,B,B,B,B
Nicaragua,NI,Nindiri,,,B,B,B,B
Nicaragua,NI,Niquinohomo,,,B,B,B,B
Nicaragua,NI,Nueva Guinea,,,B,B,B,B
Nicaragua,NI,Ocotal,,,B,B,B,B
Nicaragua,NI,Palacaguina,,,B,B,B,B
Nicaragua,NI,Posoltega,,,B,B,B,B
Nicaragua,NI,Potosi,,,B,B,B,B
Nicaragua,NI,Prinzapolka,,,B,B,B,B
Nicaragua,NI,Pueblo Nuevo,,,B,B,B,B
Nicaragua,NI,Puerto Cabezas,,,B,B,B,B
Nicaragua,NI,Puerto Morazan,,,B,B,B,B
Nicaragua,NI,Quezalguaque,,,B,B,B,B
Nicaragua,NI,Rancho Grande,,,B,B,B,B
Nicaragua,NI,Rio Blanco,,,B,B,B,B
Nicaragua,NI,Rivas,,,B,B,B,B
Nicaragua,NI,Rosita,,,B,B,B,B
Nicaragua,NI,San Carlos,,,B,B,B,B
Nicaragua,NI,San Dionisio,,,B,B,B,B
Nicaragua,NI,San Francisco Libre,,,B,B,B,B
Nicaragua,NI,San Isidro,,,B,B,B,B
Nicaragua,NI,San Jorge,,,B,B,B,B
